USER_ID|YOB|Gender|Income|HouseholdStatus|EducationLevel|Q124742|Q124122|Q123464|Q123621|Q122769|Q122770|Q122771|Q122120|Q121699|Q121700|Q120978|Q121011|Q120379|Q120650|Q120472|Q120194|Q120012|Q120014|Q119334|Q119851|Q119650|Q118892|Q118117|Q118232|Q118233|Q118237|Q117186|Q117193|Q116797|Q116881|Q116953|Q116601|Q116441|Q116448|Q116197|Q115602|Q115777|Q115610|Q115611|Q115899|Q115390|Q114961|Q114748|Q115195|Q114517|Q114386|Q113992|Q114152|Q113583|Q113584|Q113181|Q112478|Q112512|Q112270|Q111848|Q111580|Q111220|Q110740|Q109367|Q108950|Q109244|Q108855|Q108617|Q108856|Q108754|Q108342|Q108343|Q107869|Q107491|Q106993|Q106997|Q106272|Q106388|Q106389|Q106042|Q105840|Q105655|Q104996|Q103293|Q102906|Q102674|Q102687|Q102289|Q102089|Q101162|Q101163|Q101596|Q100689|Q100680|Q100562|Q99982|Q100010|Q99716|Q99581|Q99480|Q98869|Q98578|Q98059|Q98078|Q98197|Q96024
231|1995|Female|$100,001 - $150,000|Single (no kids)|Current Undergraduate|-1|1|-1|-1|-1|1|1|-1|1|1|1|1|-1|1|1|-1|-1|1|1|-1|-1|-1|1|-1|1|1|-1|-1|-1|-1|-1|-1|-1|1|1|1|1|1|-1|1|1|1|1|1|-1|-1|-1|-1|1|-1|-1|-1|1|1|1|-1|-1|1|-1|1|1|1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|1|1|-1|1|1|-1|-1|-1|1|1|-1|1|-1|1|-1|-1|1|-1|-1|-1|-1|1|1|-1|1|-1|-1|-1
236|1997|Male|over $150,000|Single (no kids)|Current K-12|-1|1|-1|-1|-1|1|1|-1|-1|-1|1|-1|-1|1|1|1|1|1|1|-1|1|1|-1|1|-1|1|-1|1|-1|1|-1|1|-1|1|1|1|1|-1|-1|-1|1|1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|1|1|-1|-1|1|1|1|-1|1|-1|1|-1|-1|1|-1|1|-1|-1|1|-1|-1|1|1|-1|1|-1|-1|-1|1|-1|1|1|-1|1|1|-1|-1|1
238|1989|Male|$25,001 - $50,000|Married (no kids)|Bachelor's Degree|1|0|-1|0|0|1|-1|0|0|0|0|0|0|0|1|0|-1|1|-1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|-1|1|1|1|-1|1|0|0|0|1|1|-1|-1|-1|1|-1|1|-1|1|1|-1|-1|1|1|1|1|1|1|-1|-1|-1|1|1|-1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|-1|0|0|0|-1|1|1|1|1|1|1|1
239|1960|Male|$50,000 - $74,999|Married (w/kids)|High School Diploma|-1|-1|-1|1|1|-1|1|-1|-1|-1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|1|1|1|1|-1|1|-1|1|-1|1|1|-1|1|-1|-1|1|-1|1|1|1|-1|-1|1|1|-1|-1|-1|1|-1|1|1|1|1|-1|-1|-1|-1|1|1|-1|-1|-1|-1|1|-1|-1|1|-1|1|1|1|1|1|-1|-1|-1|1|0|-1|-1|1|-1|-1|-1|-1|1|-1|1|-1|-1|1|1|-1|-1|1|1|-1|1|1|1|-1
240|1969|Male|$100,001 - $150,000|Single (no kids)|Master's Degree|-1|-1|-1|1|-1|-1|-1|-1|1|1|-1|1|1|-1|1|-1|-1|-1|-1|1|-1|1|-1|1|-1|1|1|1|-1|-1|-1|1|1|1|-1|-1|-1|1|-1|1|1|1|-1|1|-1|-1|-1|-1|-1|1|1|1|-1|1|1|-1|-1|1|1|1|1|-1|1|-1|-1|-1|1|-1|-1|1|1|1|1|1|-1|1|-1|1|1|-1|1|1|-1|-1|-1|1|-1|1|-1|1|-1|1|1|1|1|-1|1|1|-1|-1|-1
244|1974|Female|$50,000 - $74,999|Married (w/kids)|Bachelor's Degree|0|-1|-1|1|-1|1|1|-1|1|-1|1|-1|-1|1|-1|1|-1|-1|-1|1|1|-1|-1|1|-1|1|-1|1|-1|1|1|1|1|1|1|-1|1|1|-1|-1|-1|1|1|-1|1|1|-1|1|1|1|-1|-1|-1|-1|-1|1|-1|1|1|-1|1|1|-1|1|1|1|1|1|1|1|1|-1|1|-1|1|-1|1|0|1|-1|1|-1|-1|1|-1|1|-1|1|1|1|1|1|-1|-1|-1|1|-1|1|-1|-1|1
259|1988|Female|$50,000 - $74,999|Married (w/kids)|Bachelor's Degree|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|-1|1|1|1|-1|-1|1|1|-1|-1|-1|1|-1|-1|1|-1|-1|1|1|-1|-1|1|1|1|-1|1|-1|1|1|1|-1|-1|1|-1|-1|1|-1|-1|-1|1|-1|-1|1|1|-1|1|-1|-1|1|1|-1|1|-1|-1|1
260|1980|Male|$100,001 - $150,000|Married (w/kids)|Master's Degree|0|1|-1|1|-1|1|-1|1|1|-1|1|1|1|1|1|-1|-1|1|1|1|-1|1|-1|-1|-1|1|1|1|-1|-1|1|1|1|-1|-1|-1|-1|1|-1|-1|-1|1|-1|1|1|-1|-1|-1|-1|-1|-1|-1|1|1|1|1|-1|1|1|-1|-1|1|-1|1|1|-1|1|-1|-1|1|-1|1|-1|1|-1|-1|1|1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|1|-1|-1|1|1|-1|1|-1|-1|1
264|1992|Male|$100,001 - $150,000|Single (no kids)|Current Undergraduate|-1|-1|-1|-1|-1|1|1|-1|1|-1|-1|1|-1|1|1|1|-1|1|1|-1|1|-1|1|-1|1|-1|-1|-1|1|-1|-1|1|-1|1|1|-1|-1|-1|-1|1|1|1|-1|1|1|-1|1|-1|1|1|-1|1|1|1|1|1|-1|-1|-1|1|-1|-1|1|1|-1|-1|-1|1|1|-1|-1|-1|-1|1|1|-1|1|1|1|1|-1|1|-1|1|-1|1|-1|-1|-1|1|-1|1|1|-1|-1|-1|1|1|1|-1|1
267|1951|Male|$75,000 - $100,000|Married (no kids)|Master's Degree|0|1|0|0|0|0|0|-1|1|-1|-1|1|-1|1|1|-1|-1|-1|-1|-1|-1|1|1|1|-1|1|0|0|0|0|0|0|1|-1|-1|1|1|1|1|-1|1|0|0|-1|0|0|0|0|0|0|0|-1|1|-1|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|-1|-1|1|0|1|0|0|0|0|0|0|-1|-1|1|-1|1|-1|0|0|0|0|0|0|0|0|0|0|1
268|1979|Female|$75,000 - $100,000|Single (w/kids)|Doctoral Degree|0|-1|-1|1|-1|1|1|1|1|-1|1|-1|1|1|1|1|1|1|-1|-1|1|1|-1|1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|1|-1|-1|-1|-1|1|-1|-1|1|1|1|-1|-1|0|1|1|1|-1|-1|1|1|1|-1|-1|1|1|1|-1|1|-1|1|-1|1|-1|-1|-1|-1|-1|1|1|1|0|0|0|-1|1|1|-1|-1|-1|-1|1|1|1|1|-1|-1|-1
271|1981|Female|$50,000 - $74,999|Single (no kids)|Bachelor's Degree|1|-1|-1|1|1|1|1|1|1|-1|1|1|1|1|-1|0|1|0|1|-1|0|-1|-1|1|-1|1|0|0|0|0|0|0|0|0|0|1|-1|1|-1|1|0|0|0|0|0|0|0|0|1|0|-1|0|0|0|0|0|1|1|0|-1|0|1|-1|1|-1|-1|1|1|1|1|1|1|1|1|-1|1|1|0|-1|0|-1|-1|-1|-1|-1|-1|-1|-1|1|1|-1|1|1|-1|1|1|-1|1|1|-1|1
272|1995|Female|over $150,000|Single (no kids)|Current Undergraduate|1|-1|-1|-1|1|1|1|-1|-1|1|-1|1|1|1|-1|-1|-1|1|-1|1|1|-1|1|-1|-1|1|-1|-1|-1|1|-1|1|-1|1|1|1|1|1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|1|1|-1|1|1|-1|1|1|-1|-1|-1|1|1|-1|1|1|1|1|-1|-1|1|-1|1|-1|1|-1|-1|1|-1|1|1|1|-1|-1|-1|-1|-1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|-1|-1|1|1|-1|1
274|1988|Male|$25,001 - $50,000|Single (no kids)|Current Undergraduate|1|-1|-1|-1|-1|-1|1|-1|1|-1|-1|1|1|-1|1|1|-1|1|1|1|1|-1|-1|-1|1|-1|-1|-1|0|1|1|1|1|-1|-1|-1|-1|-1|-1|-1|1|1|1|1|1|-1|-1|-1|-1|1|-1|1|1|1|1|1|-1|1|-1|1|-1|-1|-1|1|-1|-1|-1|1|1|1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|1|1|1|1|1|1|1|-1|1|1|-1|-1|-1|-1|1|-1|1|1|-1|-1|1
285|1995|Male|$50,000 - $74,999|Single (no kids)|Current Undergraduate|-1|1|-1|-1|-1|-1|1|-1|1|-1|-1|1|-1|1|1|-1|-1|1|-1|-1|1|1|1|-1|-1|1|-1|-1|-1|1|-1|1|1|1|1|-1|1|1|-1|-1|1|1|-1|-1|-1|1|-1|-1|1|1|-1|-1|1|1|-1|1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|1|-1|1|1|-1|-1|-1|-1|-1|-1|1|1|-1|1|-1|-1|-1|1|1|-1|1|-1|-1|-1|1|1|-1|-1|1|1|-1|1|-1|-1|-1
286|1971|Male|over $150,000|Married (w/kids)|Doctoral Degree|1|-1|-1|1|-1|1|1|-1|1|-1|1|-1|1|1|-1|-1|1|1|-1|1|-1|-1|-1|-1|1|1|-1|-1|1|-1|1|1|1|1|1|1|1|1|-1|1|-1|-1|1|-1|-1|1|1|1|-1|-1|-1|-1|1|1|1|-1|-1|1|1|-1|0|1|-1|1|-1|-1|1|1|1|1|1|1|-1|-1|1|-1|1|1|-1|1|-1|1|-1|-1|-1|1|1|-1|1|1|-1|-1|-1|-1|1|1|1|1|-1|-1|0
296|1968|Male|$75,000 - $100,000|Married (no kids)|Bachelor's Degree|1|-1|-1|1|1|-1|-1|-1|1|-1|1|1|1|1|1|1|1|1|1|-1|-1|-1|-1|-1|-1|-1|-1|1|1|1|-1|1|-1|-1|1|1|-1|1|-1|1|1|1|1|1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|1|1|-1|1|-1|1|-1|1|-1|1|-1|-1|-1|1|1|-1|1|1|-1|-1|1|-1|1|-1|1|1|-1|-1|1|-1|-1|-1|1|1|1|1|-1|1|-1|-1|1|1|1|1|1|1|1
308|1995|Male|$25,001 - $50,000|Single (no kids)|Current K-12|0|0|0|0|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|1|-1|1|0|0|0|0|0|-1|-1|-1|1|1|-1|1|1|1|1|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|-1|0|0|-1|-1|-1|-1|1|0|0|0|-1|1|0|0|1|0|0|1
310|1978|Male|$75,000 - $100,000|Married (w/kids)|Bachelor's Degree|0|1|1|-1|-1|1|-1|-1|1|1|-1|-1|-1|1|1|1|1|-1|1|-1|-1|-1|1|-1|-1|-1|1|1|-1|-1|1|-1|-1|-1|-1|1|1|1|-1|1|1|-1|1|1|-1|1|-1|-1|1|-1|-1|1|1|1|-1|-1|-1|1|0|-1|-1|1|-1|-1|1|-1|-1|1|0|1|1|-1|0|0|-1|-1|1|1|-1|1|-1|1|-1|-1|-1|1|-1|-1|1|1|1|1|-1|-1|1|1|1|1|-1|-1|1
318|1998|Male|$75,000 - $100,000|Single (no kids)|Current K-12|1|-1|-1|-1|1|1|1|1|-1|-1|1|1|1|1|-1|1|-1|1|1|1|1|-1|1|-1|-1|-1|-1|1|-1|1|-1|-1|-1|1|1|1|1|1|-1|1|1|1|-1|1|1|1|-1|1|1|-1|1|-1|1|-1|1|1|1|-1|-1|1|-1|1|-1|-1|1|-1|-1|-1|1|1|1|1|-1|1|-1|-1|-1|-1|-1|1|-1|1|-1|-1|-1|-1|-1|1|-1|1|1|1|-1|-1|-1|1|1|1|-1|1|1
333|1979|Male|$75,000 - $100,000|Single (no kids)|Master's Degree|1|-1|-1|1|-1|-1|1|-1|1|-1|1|1|1|1|1|-1|-1|1|-1|-1|1|1|1|1|-1|1|-1|-1|-1|-1|1|1|-1|1|1|1|1|1|1|1|-1|-1|1|1|-1|1|1|1|1|1|1|1|1|-1|1|1|-1|-1|-1|-1|-1|1|-1|1|1|-1|-1|1|1|1|-1|-1|1|-1|1|1|1|-1|1|-1|-1|1|-1|1|1|-1|1|1|1|1|-1|1|1|-1|1|1|-1|1|-1|1|-1
340|1963|Male|$100,001 - $150,000|Single (no kids)|Bachelor's Degree|1|1|-1|1|1|1|1|-1|1|1|1|1|-1|1|1|-1|1|1|1|-1|-1|1|-1|-1|-1|1|1|1|-1|-1|-1|1|1|1|1|1|-1|1|-1|1|-1|1|1|1|-1|-1|-1|-1|-1|-1|-1|1|1|1|1|-1|1|-1|1|-1|1|-1|1|1|-1|-1|1|-1|1|1|-1|-1|-1|-1|1|1|1|-1|-1|1|1|-1|1|1|1|-1|-1|-1|1|1|1|1|1|-1|1|1|1|1|1|-1|1
342|1999|Female|$100,001 - $150,000|Single (no kids)|Current K-12|-1|1|-1|-1|1|-1|1|-1|1|-1|-1|1|-1|1|1|-1|-1|-1|-1|1|-1|1|-1|-1|1|-1|-1|-1|-1|-1|1|1|-1|-1|-1|1|1|1|-1|-1|-1|1|1|-1|-1|1|-1|-1|-1|-1|1|1|-1|-1|1|-1|-1|1|-1|1|1|1|-1|-1|-1|1|-1|1|1|1|1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|1|-1|1|-1|-1|-1|1|1|1|-1|1|-1|1|1|1|1|1|1|1|1
343|1999|Male|under $25,000|Single (no kids)|Current K-12|0|0|-1|-1|-1|1|1|1|-1|-1|1|-1|1|1|1|-1|1|-1|-1|-1|1|1|1|-1|-1|1|-1|1|1|-1|1|1|-1|1|1|1|1|1|-1|1|-1|1|-1|1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|1|1|-1|-1|1|1|1|-1|-1|-1|1|-1|1|1|-1|-1|-1
344|1957|Male|over $150,000|Married (w/kids)|Bachelor's Degree|-1|-1|-1|1|-1|1|1|-1|1|-1|-1|1|-1|1|1|-1|-1|1|1|1|-1|-1|-1|1|-1|-1|-1|1|1|-1|1|1|1|1|-1|1|-1|1|1|-1|-1|1|1|1|-1|-1|1|1|-1|1|-1|1|1|-1|1|1|-1|1|-1|1|1|1|-1|1|-1|-1|-1|1|1|-1|1|1|-1|1|1|-1|1|-1|1|-1|1|1|1|0|1|-1|0|1|1|1|-1|1|-1|-1|1|1|-1|1|-1|-1|0
345|1985|Male|over $150,000|Single (no kids)|High School Diploma|-1|-1|-1|1|1|1|1|-1|1|-1|1|1|-1|1|1|1|-1|1|-1|-1|-1|1|1|1|-1|1|-1|-1|-1|-1|-1|1|-1|1|1|1|-1|-1|1|-1|1|1|-1|1|-1|-1|1|-1|-1|1|-1|1|1|-1|1|1|1|1|1|-1|-1|1|-1|1|-1|-1|1|-1|-1|1|-1|1|-1|1|-1|1|-1|-1|-1|-1|1|-1|-1|1|1|1|-1|1|1|1|-1|1|1|-1|1|1|-1|1|1|-1|-1
346|1991|Female|under $25,000|Single (no kids)|Current Undergraduate|-1|-1|-1|-1|1|-1|1|1|1|-1|1|1|1|1|1|-1|-1|-1|-1|1|-1|1|-1|1|-1|1|1|-1|-1|-1|-1|-1|-1|1|-1|1|1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|1|-1|1|1|-1|1|1|1|1|-1|-1|-1|-1|-1|1|1|1|-1|-1|1|-1|-1|-1|-1|1|-1|-1|-1|1|1|1|-1|-1|-1|1|1|-1|-1|-1|1|1|1|1|-1|-1|1|1|1|1|-1|-1|1
352|1978|Male|$100,001 - $150,000|Married (w/kids)|Master's Degree|0|0|-1|1|-1|1|1|-1|1|-1|1|0|1|-1|1|1|-1|1|0|1|1|-1|1|0|0|-1|1|1|0|-1|1|1|1|0|-1|1|0|-1|-1|-1|1|0|0|-1|0|1|1|0|-1|-1|-1|1|1|0|1|0|-1|-1|1|-1|1|1|0|1|-1|-1|1|-1|1|1|-1|1|-1|1|-1|1|1|-1|-1|1|1|-1|-1|-1|1|0|0|-1|1|1|-1|1|-1|-1|1|-1|1|-1|0|-1|0
354|1974|Male|$50,000 - $74,999|Married (w/kids)|Associate's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|1|-1|1|1|1|-1|-1|1|1|1|1|1|1|-1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
357|1970|Male|$100,001 - $150,000|Married (w/kids)|Bachelor's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|1|-1|-1|1|-1|-1|1|1|1|-1|-1|-1|1|1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
366|1951|Male|$100,001 - $150,000|Married (w/kids)|Bachelor's Degree|0|0|-1|1|-1|1|1|-1|1|-1|-1|-1|1|1|1|1|1|1|-1|1|-1|-1|-1|1|-1|1|-1|0|1|-1|1|1|-1|-1|-1|1|-1|1|-1|1|-1|-1|-1|1|1|-1|1|1|-1|-1|1|1|1|1|1|1|-1|-1|1|-1|1|0|-1|0|0|-1|-1|1|1|1|1|1|-1|-1|-1|1|1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|1|-1|1|-1|1|-1|-1|1|1|1|1|-1|1|1
369|1981|Male|$50,000 - $74,999|Married (w/kids)|Master's Degree|-1|1|-1|1|-1|-1|1|-1|1|-1|1|1|1|1|1|-1|-1|1|-1|-1|-1|1|0|0|0|0|-1|1|-1|-1|1|1|1|1|-1|1|-1|1|1|1|1|-1|1|-1|-1|-1|1|1|-1|1|1|-1|-1|-1|1|1|-1|1|1|-1|-1|1|-1|-1|-1|-1|-1|1|1|1|1|1|1|-1|1|-1|1|1|-1|-1|-1|1|-1|-1|-1|-1|-1|1|1|1|-1|-1|-1|-1|1|1|1|1|-1|1|1
380|1949|Male|$100,001 - $150,000|Married (no kids)|Bachelor's Degree|0|0|-1|1|1|1|-1|1|1|-1|-1|-1|-1|1|1|1|1|-1|1|-1|-1|1|-1|-1|-1|1|-1|1|1|-1|-1|1|1|1|1|-1|1|1|1|1|-1|1|-1|1|-1|1|-1|-1|1|-1|-1|-1|1|1|-1|-1|-1|-1|1|1|-1|1|-1|1|-1|1|1|1|1|1|-1|1|0|0|1|-1|1|-1|1|-1|1|-1|1|-1|1|1|1|1|-1|1|-1|1|-1|-1|1|-1|-1|1|1|-1|1
389|2000|Male|under $25,000|Single (no kids)|Current K-12|0|-1|-1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|1|-1|1|-1|1|-1|-1|1|-1|1|-1|-1|-1|1|1|-1|-1|-1|1|-1|1|1|1|1|1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|1|1|-1|1|1|1|-1|-1|-1|1|-1|1|-1|1|1|-1|-1|-1|-1|1|-1|1|-1|1|-1|-1|-1|-1|-1|1|-1|1|-1|-1|-1|1|-1|-1|-1|1|1|-1|-1|-1|-1|1|1|1|-1|1|1
391|1972|Female|$75,000 - $100,000|Married (w/kids)|High School Diploma|1|-1|-1|1|1|-1|1|-1|1|-1|1|1|-1|1|1|1|-1|1|-1|-1|-1|1|-1|1|1|1|1|-1|1|-1|-1|1|1|1|1|1|-1|1|1|1|1|1|-1|-1|1|1|-1|-1|1|1|-1|1|1|-1|-1|1|1|-1|1|-1|1|-1|-1|1|1|1|-1|-1|1|-1|-1|1|-1|1|1|1|-1|1|1|1|1|-1|-1|1|-1|1|-1|1|1|1|1|1|-1|-1|1|1|-1|1|1|-1|-1
394|1995|Female|$100,001 - $150,000|Single (no kids)|Current Undergraduate|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
396|1948|Male|$25,001 - $50,000|Married (w/kids)|High School Diploma|-1|1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|-1|1|1|1|1|-1|-1|-1|-1|1|-1|1|1|-1|1|1|-1|-1|1|1|1|-1|1|1|1|1|1|1|1|-1|1|1|-1|-1|-1|1|1|1|1|-1|1|-1|-1|1|-1|1|-1|-1|-1|1|-1|1|-1|1|-1|-1|-1|1|-1|1|-1|-1|1|-1|1|1|1|1|-1|1|-1|-1|1|-1|-1|1|-1|-1|1|1|-1|-1|1|-1|-1|1|-1|1|-1
404|1966|Female|over $150,000|Married (no kids)|Bachelor's Degree|1|-1|-1|1|1|1|1|1|1|-1|1|1|-1|1|1|1|1|1|1|1|1|1|1|1|-1|1|1|1|1|-1|1|1|-1|1|-1|1|1|1|-1|1|1|-1|1|1|1|-1|-1|-1|-1|1|-1|1|1|1|1|1|-1|1|1|-1|-1|1|-1|1|1|-1|-1|1|1|1|1|1|-1|-1|1|-1|-1|-1|1|1|-1|1|-1|-1|-1|-1|-1|1|1|-1|-1|1|-1|-1|-1|1|-1|1|1|-1|1
407|1958|Male|$75,000 - $100,000|Married (w/kids)|Associate's Degree|-1|1|-1|1|1|-1|1|-1|1|-1|-1|1|-1|1|1|1|1|1|-1|1|-1|1|-1|-1|-1|1|-1|1|1|-1|1|1|1|-1|1|-1|1|1|1|1|-1|-1|1|1|-1|1|1|-1|1|1|1|-1|1|-1|-1|-1|-1|1|1|-1|-1|1|-1|-1|-1|-1|1|1|1|1|1|1|1|-1|-1|-1|1|-1|1|-1|1|1|-1|-1|-1|-1|1|1|-1|1|1|1|-1|-1|1|0|0|0|0|0|1
422|1985|Female|$50,000 - $74,999|Single (no kids)|Associate's Degree|-1|-1|0|0|0|0|0|0|1|-1|0|0|0|0|0|1|-1|1|1|0|-1|1|-1|0|-1|0|-1|1|0|-1|0|0|0|0|1|1|1|0|-1|0|0|0|0|0|0|0|-1|-1|-1|1|0|0|0|0|0|0|0|0|1|0|-1|0|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|1|0|0|0|-1|0|0|0|1|0|0|0|0|0|-1|0|0|0
426|1963|Male|over $150,000|Married (w/kids)|Bachelor's Degree|0|1|-1|1|1|1|1|-1|1|-1|0|0|0|0|0|0|0|0|-1|0|0|1|-1|1|-1|1|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|-1|1|1|-1|-1|-1|1|0|0|0|-1|1|-1|1|-1|-1|1|1|-1|-1|-1|-1|-1|1|1|1|-1|-1|-1|1|1|1|-1|1|-1|1|1|1|1|-1|1|-1|-1|0|0|0|0|0|0|0|0|0|1|1|1|1|1|-1|-1|1
428|1970|Male|$25,001 - $50,000|Single (w/kids)|Bachelor's Degree|-1|1|-1|-1|-1|1|1|-1|1|-1|-1|1|1|1|-1|-1|1|1|1|1|1|-1|-1|1|-1|1|1|-1|-1|-1|1|1|-1|-1|1|1|-1|1|-1|1|1|1|1|-1|-1|1|-1|-1|-1|1|-1|-1|1|-1|1|1|-1|1|1|-1|-1|1|1|1|-1|1|1|1|1|1|1|1|-1|-1|1|-1|1|1|1|1|1|1|1|-1|1|-1|-1|1|1|1|-1|1|-1|-1|1|1|1|1|1|-1|1
429|1986|Male|$75,000 - $100,000|Married (no kids)|Master's Degree|0|0|-1|1|-1|-1|1|-1|1|-1|1|1|1|1|1|1|-1|1|-1|1|1|1|1|1|-1|-1|-1|1|-1|1|-1|1|1|1|-1|1|-1|1|-1|1|1|1|1|1|-1|-1|-1|1|-1|1|1|-1|1|-1|1|1|-1|1|1|1|-1|1|-1|-1|-1|-1|1|1|1|1|-1|1|-1|1|-1|-1|1|1|1|-1|1|1|-1|-1|-1|-1|-1|-1|-1|1|1|-1|-1|-1|1|1|1|1|1|1|1
438|1974|Female|over $150,000|Married (w/kids)|Bachelor's Degree|-1|1|-1|1|1|-1|1|1|1|-1|1|-1|1|1|-1|1|1|-1|1|-1|-1|1|-1|1|1|1|1|1|-1|-1|1|1|1|-1|-1|-1|1|-1|-1|1|1|-1|-1|1|-1|-1|-1|1|1|1|1|1|1|-1|1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|1|-1|-1|1|-1|-1|1|1|-1|1|1|1|1|1|1|1|-1|1|-1|1|-1|-1|1|1|1|-1|1|-1|-1|1|1|-1|1|-1|1|-1
452|1975|Female|$100,001 - $150,000|Married (w/kids)|Master's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|-1|-1|1|1|-1|1|-1|1|-1|1|1|1|1|1|-1|-1|1|1|1|0|1|-1|1|1|-1|-1|-1|-1|-1|-1|1|1|-1|-1|-1|-1|1|1|1|1|1|1|-1
462|1961|Male|$75,000 - $100,000|Married (w/kids)|High School Diploma|1|-1|-1|1|1|1|1|1|1|-1|-1|-1|-1|1|1|-1|1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|1|1|1|1|1|-1|1|-1|-1|1|-1|1|1|1|-1|1|-1|1|1|-1|1|-1|-1|1|1|0|-1|1|-1|1|1|-1|0|-1|-1|1|-1|-1|1|1|-1|1|1|1|1|-1|1|1|-1|-1|1|-1|1|1|1|-1|1|-1|1|1|-1|1|1|1|-1|-1|1|-1|1|1|1|-1|-1
469|1938|Male|$25,001 - $50,000|Married (no kids)|High School Diploma|-1|-1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|-1|1|1|1|1|-1|-1|1|1|1|-1|1|-1|-1|-1|-1|-1|-1|1|1|1|-1|-1|1|1|1|-1|1|1|1|1|1|1|-1|-1|-1|1|-1|1|-1|1|-1|1|1|-1|1|1|-1|-1|1|-1|-1|-1|-1|-1|1|1|1|1|1|-1|-1|1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|1|-1|-1|1|1|-1|-1|1|1|1|1|-1|1|-1
480|1978|Male|$75,000 - $100,000|Married (w/kids)|Master's Degree|0|1|-1|1|0|-1|1|-1|-1|-1|1|1|1|1|1|0|-1|-1|0|0|0|0|0|0|0|0|-1|0|-1|0|1|1|-1|-1|1|1|0|0|-1|0|0|-1|1|0|-1|-1|-1|1|-1|-1|1|0|0|0|0|0|-1|1|0|-1|0|0|0|0|0|-1|-1|1|1|1|0|1|-1|0|-1|-1|-1|1|-1|-1|-1|1|1|1|-1|0|-1|-1|-1|0|-1|-1|-1|-1|1|1|0|-1|1|1|0
